customer_id,booking_id,session_id,payment_method,payment_status,promo_amount,promo_code,shipment_fee,shipment_location_lat,shipment_location_long,total_amount,product_id,quantity,item_price,event_offset
98145,b8c1f6c3-35b9-422b-9ffe-5f9101ae8522,e68a7a32-b5e9-49b9-8f63-3a0c61614ffe,Gopay,Success,9108,WEEKENDMANTAP,10000,0.4685955560575454,124.25067976110772,414114,59795,1,92023,0
76356,da893a3f-8595-444c-9b5d-40dd6e59bad1,2f1cf5d4-5b1a-4096-ae02-de1896e04a3a,Credit Card,Success,0,,5000,-6.213790805286349,106.8149911516865,132039,59611,1,127039,1
72007,7d0e61d5-130a-4ca5-becf-4a35585f3cb4,10a18924-9f7c-4f01-aa1d-418c7356c86b,OVO,Success,0,,5000,-2.777666441133677,115.19872824565972,885287,43515,3,293429,9
71408,d66fa968-9f4f-41c5-b7e5-9af78c61cd0b,1016f4c8-74ba-4970-9a6f-ac64f6621416,Credit Card,Success,0,,10000,-0.3045917100377036,109.3653511091921,216574,10498,1,206574,224
11613,fc27ecc4-6dbf-477c-aa3c-40ebc474688b,21a0bc28-ce92-4908-8291-c39fef63ef4e,LinkAja,Success,0,,5000,-6.178498093041228,106.87717735134228,116927,3130,1,111927,2
34977,15545f32-9475-4219-a6c1-03d01c626fc9,bedf9f19-db29-4529-861b-63f754d8a927,Debit Card,Success,0,,10000,-0.0618624731454069,100.47621945333552,217419,53129,1,207419,26
76961,146db526-7810-4d2c-a2b4-31006d32bffa,9194e787-1136-45ad-9a71-70468d917751,OVO,Success,0,,15000,-6.251997715864928,106.79917380891176,126752,52943,1,111752,102
73920,8c951c09-48e0-40fc-bc89-de4ea869f7f3,3e9052da-75f7-476a-b6c1-55388c1a5379,OVO,Success,0,,0,-4.429449970698905,119.69955669891172,642224,35210,4,160556,207
38863,d4e4156e-bb53-414d-8d80-7dbefd75f954,12d8e1ff-a21b-4a6f-86f7-f5f31557986e,Credit Card,Success,0,,10000,-2.209107222718229,102.09172200365286,178247,43495,1,168247,28
58148,60c52c87-4cad-4629-8716-ca77cca216ce,0e435241-b112-4102-9cac-e364c2e04cee,Credit Card,Success,0,,10000,-6.402563172533666,107.20583993137492,278630,24595,1,268630,31
38017,9e6288d4-94ee-472b-badc-118e40e2721c,8cc8d1c0-a898-4dfa-8e6e-273a7ed3431c,Credit Card,Success,2264,LIBURDONG,50000,-3.9037230074981055,138.46894183046732,567634,48208,2,259949,120
72353,dde55643-55bf-46fa-b197-7b8b184f27e4,71704d96-f892-4b0f-96da-477eb6728887,Credit Card,Success,0,,10000,-6.470735341064822,107.0560003438597,1904053,10778,7,270579,69
76961,8e959d36-fff6-4e5f-9a2b-d7c1195c49ad,b06dd7ce-f86e-4fbc-9afd-d06c94952475,OVO,Success,0,,0,-7.542256589473809,131.22831275372974,1420701,50664,1,395406,4
76961,8e959d36-fff6-4e5f-9a2b-d7c1195c49ad,b06dd7ce-f86e-4fbc-9afd-d06c94952475,OVO,Success,0,,0,-7.542256589473809,131.22831275372974,1420701,40636,2,259762,0
76961,8e959d36-fff6-4e5f-9a2b-d7c1195c49ad,b06dd7ce-f86e-4fbc-9afd-d06c94952475,OVO,Success,0,,0,-7.542256589473809,131.22831275372974,1420701,22210,1,315214,0
76961,8e959d36-fff6-4e5f-9a2b-d7c1195c49ad,b06dd7ce-f86e-4fbc-9afd-d06c94952475,OVO,Success,0,,0,-7.542256589473809,131.22831275372974,1420701,4720,1,190557,0
17952,4cd40e3c-e54b-4ad6-ba0a-1e39ab993205,c4fd9195-af2e-459f-9f9a-7fc7a2dfc7bb,OVO,Success,10196,WEEKENDSERU,10000,-8.059645963360984,110.71509264252192,154819,14336,1,155015,142
63973,22be047e-1649-4e2f-90b7-faf68eadd6e5,3dce36a9-79c6-474c-82de-48b1589adb7b,Credit Card,Success,0,,10000,-7.895193830256867,110.41672866252118,95824,7946,1,85824,104
84117,493eabdb-fbb2-4a20-a0ac-65cf9e651314,09c01f45-fda2-4c96-a252-e4bafabd343f,OVO,Success,0,,0,0.9165121020389292,111.759328723007,1726660,50001,5,345332,174
76961,193e6fea-0093-4578-8440-a71ba9b2d43b,97828b01-da71-40ea-b720-115d37b36c78,Gopay,Success,0,,10000,-7.287446360663471,109.54089098844258,314842,44634,1,304842,39
88804,7ff76088-99b5-439f-b972-2d07956e84be,c3e02afc-0541-4b38-8b66-1fad6ab6289d,Gopay,Success,10924,LIBURDONG,10000,-7.297779918604359,109.90642671866584,770074,57165,2,385499,94
84414,18bbde78-a459-489d-b728-971cca533450,e01bf85f-800b-4ef0-ba70-b7672c4b48d8,Credit Card,Success,5416,WEEKENDMANTAP,0,-7.241787451120791,107.77933429219895,60159,6886,1,65575,47
54268,07c95ffb-7474-46cf-996b-b67c44f495c7,c4516da9-94d2-4f96-9316-92c1f4c0619f,OVO,Success,0,,25000,-7.226265708858421,112.10259020525778,228497,52331,1,203497,2
68615,e945b3a5-7a3c-4f56-a0ff-9cd0ff14bb52,7b52d363-4e09-47ba-8f30-cf1ac6ca9972,Credit Card,Success,0,,10000,-8.082900248139785,110.66954532631136,292009,10866,1,282009,0
45946,af0977bc-c36d-48b9-8a66-880017a974e6,a801f1a7-f89c-461c-b3bd-adcb41b5725a,OVO,Success,0,,10000,-6.200635580639755,106.93064727661417,136417,10255,1,126417,15
72264,25561470-050e-4542-8a13-dfd3f13c40ca,41885cae-abb2-443c-a2ef-e73165d96ad9,LinkAja,Success,0,,0,-6.25488441861561,106.84703996014802,746109,9615,1,249493,63
72264,25561470-050e-4542-8a13-dfd3f13c40ca,41885cae-abb2-443c-a2ef-e73165d96ad9,LinkAja,Success,0,,0,-6.25488441861561,106.84703996014802,746109,6342,2,248308,0
39221,b575f04c-12fe-4cf8-90ca-93168518ad3c,5d318816-a5cb-4721-b957-76eb700086eb,Debit Card,Success,5229,WEEKENDSERU,15000,-7.087597881405109,110.78483329366072,349312,45207,1,339541,47
76961,4ca27bf0-5237-428b-a5b8-c78f3b11a1c6,dc87a0a6-b4a0-4470-9058-5f0c638a2cdf,OVO,Success,0,,10000,-7.31317266457765,111.059388931419,168899,46598,1,158899,190
32401,f6c932dd-1abb-4030-8b0e-7d5fa1583b10,724959bf-2336-4e26-8760-92cfda3468eb,Credit Card,Success,0,,10000,-7.708911575808745,108.18383038357835,124987,2353,1,114987,12
84370,f2e2ca2f-3ace-4d94-aec9-5b29b2ac7f21,86d0eed7-e8ef-49da-bb5c-f992ae13b442,LinkAja,Success,0,,0,-5.854796053587404,110.45167599589443,161535,7610,1,161535,22
59494,833cde8c-dcf7-4a91-af30-2d50679652b0,90ba5f40-0402-4bfb-9f00-cf586897214a,Credit Card,Success,4898,WEEKENDSERU,25000,-7.405803968404104,110.30454852233134,810506,41220,3,263468,21
88855,681846b5-3e57-4a18-8003-17a99599731c,849f1ee0-72eb-4f99-948f-b1b5699b08ec,OVO,Success,0,,10000,-6.2225544252938905,106.93966628242202,296909,49657,1,286909,96
42632,50ec26f4-133f-465e-af09-ee71fa75ed56,8f07ba25-becc-4d66-b484-4be82bd2aa1b,Credit Card,Success,0,,10000,-6.268630506971044,106.88330133434047,265375,47476,1,255375,30
11613,df083623-1130-4534-8ed8-2355aa801645,b6d03ac3-90dc-4d1a-b98f-53c51ddea525,LinkAja,Success,0,,0,-6.178498093041228,106.87717735134228,183558,35878,1,183558,59
61434,6bb09deb-cb76-4058-9576-f9181408417b,3ea070f0-7b8c-4eb3-89c2-0e73c7b328c3,Debit Card,Success,0,,10000,-7.070961029512713,106.6547040382224,1439149,26389,3,476383,31
38017,0af55bbf-3369-4703-addb-d75f3a4c92f4,345a5856-0069-42ac-a501-a4d4aade3f64,Credit Card,Success,0,,0,-1.0773527608080735,114.33992976836184,803688,47642,3,267896,138
76961,33fc7ef5-7f66-455a-82d2-fc8ef944dbe9,134a1b78-2b8c-4a89-b40c-b83717013fa8,OVO,Success,0,,10000,-6.895452179913558,108.23178135257348,196475,21879,1,186475,48
60565,9043dd9a-a275-4431-abf5-a769e52ccc45,b7df2703-bd03-4c0a-965c-b83c5db81577,Credit Card,Success,2889,WEEKENDMANTAP,50000,-6.2105287640592985,106.91317847750264,428773,17930,2,190831,10
92308,3f6be8bb-1439-440d-b059-352a2c8621a6,cb2c5173-8c2c-4e00-9388-ea3cf4c57885,OVO,Success,0,,0,-8.504316041008563,116.0614781501865,164564,28497,1,164564,270
76961,ca8d8523-266a-4d6b-92a3-9cfd8c4be1b7,d2fa5b79-2791-4dd2-87eb-86b703eb485d,OVO,Success,0,,0,-7.542256589473809,131.22831275372974,87369,17448,1,87369,179
36183,70e71d4f-46c9-43fe-946d-18f819b416ef,4281737d-99ce-4b92-a928-a687816ff566,Credit Card,Success,2039,WEEKENDSERU,10000,0.2488988602309678,111.57377728183369,234005,2633,1,226044,54
68615,57d82fc1-5c94-4850-87e3-d657e694c0fd,41775a38-f9c9-4380-bfb5-5d4f4fa24a7f,Credit Card,Success,0,,0,-7.098540274865265,112.38193922710308,205075,55490,1,205075,6
17021,f217dc35-753a-4160-8e35-009a62583788,7bb20f96-759e-41af-bb25-42cf7229640f,OVO,Success,0,,10000,-7.486510132526943,110.90537329041966,1013563,44081,4,204983,193
17021,f217dc35-753a-4160-8e35-009a62583788,7bb20f96-759e-41af-bb25-42cf7229640f,OVO,Success,0,,10000,-7.486510132526943,110.90537329041966,1013563,50999,1,89795,0
17021,f217dc35-753a-4160-8e35-009a62583788,7bb20f96-759e-41af-bb25-42cf7229640f,OVO,Success,0,,10000,-7.486510132526943,110.90537329041966,1013563,31697,1,93836,0
84694,536236f9-2f16-483d-baeb-f44d736c1e46,c31e106d-3ea1-4bd6-894c-e3ebefe1533e,Credit Card,Success,0,,15000,0.7720178114418683,124.65936365625114,313814,44997,1,298814,164
76961,a02b710a-a8cf-481e-9531-6700c71b82cb,ea7fe8f9-5855-4592-9628-4eea8bad424a,OVO,Success,0,,15000,-8.537932708936683,115.18640211796011,133902,51778,1,118902,42
25085,0885667d-5040-4691-b1e9-b83f21185081,46ae2078-4428-44a1-8f13-cb03a6cfe1e8,Debit Card,Failed,0,,0,-1.482518631045462,119.51233125185762,177003,30897,1,177003,72
72565,8cfcb85a-b214-4ec0-ac87-77fee4e343d8,5e110828-a7d7-411c-a1ed-14231cb1bd2d,Debit Card,Success,0,,10000,-6.895168878155409,107.8606145317432,182711,38535,1,172711,33
72007,e74f2ad8-0a25-45ad-816f-7cdb11dfa94c,7199c8cf-4c8f-4167-a8b5-cc06fdaf9371,Credit Card,Success,0,,25000,-7.758260456223636,111.33198775070576,159483,45661,1,134483,184
7748,dab62937-6c4d-497a-8853-b060510c0455,67b0953a-8593-4200-9527-7c09fda41f79,Credit Card,Success,0,,10000,-6.314227830047657,106.91507190413816,578644,4009,4,142161,48
2404,6bb44236-3062-475c-89fd-3eed7622a603,352a0408-49f9-41f0-9856-391c0a93cac4,Credit Card,Success,0,,10000,-2.9974554993633973,114.60542480950856,451123,27710,1,441123,93
38017,5b646e2d-a51a-4237-b493-36abbc04b14f,5ca83a73-bfaa-4abf-a3ed-faec23687998,Credit Card,Success,5538,LIBURDONG,0,-1.0773527608080735,114.33992976836184,292747,3808,1,298285,4
76961,b4482751-c4be-487b-8e5a-a7c5e19b8d73,2103059e-52dc-450c-8668-572dd6049917,OVO,Success,3795,WEEKENDMANTAP,0,-7.542256589473809,131.22831275372974,784659,37447,3,262818,23
59494,d61261cf-fe4b-4425-8bb2-fea9e7938344,967c0f76-3e6f-49fb-8344-df62c6aff9df,Credit Card,Success,0,,15000,-8.126535375082504,110.67275998708328,4986934,17129,1,268816,18
59494,d61261cf-fe4b-4425-8bb2-fea9e7938344,967c0f76-3e6f-49fb-8344-df62c6aff9df,Credit Card,Success,0,,15000,-8.126535375082504,110.67275998708328,4986934,25088,21,223958,0
20149,4ab4be39-b657-4d36-ad72-a95852f450e9,48757498-c04e-4258-8e72-445fd0ab8973,Credit Card,Success,1890,WEEKENDSERU,10000,-8.52765051509644,115.35640476720464,365724,40060,1,357614,102
11613,32cc9420-635b-44e6-8a78-2bce3b617b6a,8906b5b2-e149-4157-b98c-345aa9cde16d,LinkAja,Success,0,,0,-6.178498093041228,106.87717735134228,221706,42249,1,221706,32
71622,50781ada-a532-4baf-94c3-1176caa87b6f,aa3619e4-f730-4c88-b5a7-73309c8c40ed,LinkAja,Success,0,,10000,0.6145400148928744,99.12280482121218,403097,26404,1,148046,2
71622,50781ada-a532-4baf-94c3-1176caa87b6f,aa3619e4-f730-4c88-b5a7-73309c8c40ed,LinkAja,Success,0,,10000,0.6145400148928744,99.12280482121218,403097,18683,1,245051,0
21135,7743af3c-1be3-405c-b18b-406e521b20f5,cf8192dd-27a1-4180-8327-b9b05ae38b5e,Gopay,Success,3039,LIBURDONG,10000,-6.886821965899876,108.46381360123549,180704,59220,1,173743,230
37337,07504144-082b-4e68-a791-eeedf5cf80c5,576fa3da-ac1b-4d74-808d-a2bd178f44bc,Credit Card,Success,0,,10000,-7.7395123601788445,110.28523254701298,283159,36205,1,273159,43
68615,4ca97649-8d23-42f8-a744-36f1709804bb,36450b79-15ea-48df-9a67-6a1439accda7,Credit Card,Success,0,,10000,-8.15358189182235,111.77445062166436,323908,21960,1,313908,7
76961,4968c95e-1540-404a-9377-b1d93774c521,af419c98-b552-478b-bc41-585ae2331515,OVO,Success,0,,10000,-6.97311366049056,106.87599810359258,369642,10435,1,359642,23
88855,7a6c6f57-cf98-4455-8df5-b31fbd201936,1f5339c5-5a37-4115-b934-77e8c22f0c2b,Gopay,Success,0,,0,-8.156149116202162,113.80695068790546,1003818,43261,3,334606,74
67631,6a32389e-9d84-45ca-85c6-32611fec2b1a,ce9a32c5-7a2f-4129-8ec9-4cb6e48d4399,Credit Card,Success,0,,10000,-7.77420448900544,111.46652781691124,165315,7475,1,155315,59
76961,445ce0a1-942c-4e2d-b961-80ba74edd0dc,38b53d4c-8424-4f56-98d1-878910d006d6,OVO,Success,0,,10000,-8.169852334575404,113.07366477859284,301493,36803,1,291493,326
5658,1aab04be-50ec-4c64-905d-bec5915e4bf3,b8f2dbe3-126e-415d-b867-811ddda5815d,Credit Card,Success,0,,0,-6.161375785721173,106.95950821247288,1803997,6766,1,41153,236
5658,1aab04be-50ec-4c64-905d-bec5915e4bf3,b8f2dbe3-126e-415d-b867-811ddda5815d,Credit Card,Success,0,,0,-6.161375785721173,106.95950821247288,1803997,34227,1,215903,0
5658,1aab04be-50ec-4c64-905d-bec5915e4bf3,b8f2dbe3-126e-415d-b867-811ddda5815d,Credit Card,Success,0,,0,-6.161375785721173,106.95950821247288,1803997,13771,1,225629,0
5658,1aab04be-50ec-4c64-905d-bec5915e4bf3,b8f2dbe3-126e-415d-b867-811ddda5815d,Credit Card,Success,0,,0,-6.161375785721173,106.95950821247288,1803997,26203,1,339300,0
5658,1aab04be-50ec-4c64-905d-bec5915e4bf3,b8f2dbe3-126e-415d-b867-811ddda5815d,Credit Card,Success,0,,0,-6.161375785721173,106.95950821247288,1803997,1528,6,132187,0
5658,1aab04be-50ec-4c64-905d-bec5915e4bf3,b8f2dbe3-126e-415d-b867-811ddda5815d,Credit Card,Success,0,,0,-6.161375785721173,106.95950821247288,1803997,40604,1,188890,0
67191,b6ae03a7-b421-434f-b513-1fcfc1c87f32,ccc2ad2f-25b9-485b-a195-c6e5a70f1507,Credit Card,Success,3642,WEEKENDMANTAP,0,-1.4665313806354572,115.64319884881584,163850,57780,1,167492,141
76961,df1a83f7-f285-4d09-ad6b-4b3287fe33f4,4503f44f-440f-4a12-a041-bb484b125424,LinkAja,Success,0,,10000,-7.701038384104127,110.40407267021568,132706,29137,2,61353,82
38017,4c6b69ff-49ec-4ddf-ac15-b1081de52391,7804c77f-3aaf-43c7-a480-4acdf115a088,Credit Card,Success,3992,WEEKENDSERU,10000,-7.190483730740917,112.61322761665592,804792,37215,4,199696,1
85872,7b6b40f8-4472-4491-93a8-24c9e2007a0a,0227ac7a-65e7-475f-8bd1-80238f154c6f,OVO,Success,0,,0,-6.671083509656921,108.05049293089058,291203,28172,1,291203,12
56462,7356e24c-d1ca-4240-bb51-141da2082121,6207eba8-61c5-4a83-b9e4-21fc1c3cf91c,Gopay,Success,0,,10000,-6.19148095762599,106.92584629514236,147495,15207,1,137495,18
74972,bb89c3fa-9959-4c50-8d82-0e5a27ffdf71,ebfcabec-ee59-4378-b193-459956e3a6f5,OVO,Success,0,,10000,-1.608065984115937,127.5955601788738,92347,44853,1,82347,114
88650,21afb6fd-6ec3-489d-b373-d70c989a3b81,bd4d3879-d601-4b0e-af49-9dd9f347dfb4,OVO,Success,5004,WEEKENDSERU,10000,-8.079018680987991,110.62539057190772,405624,6285,1,400628,91
98490,b5d8dce2-778d-435d-83d1-2228f9e38db0,33a31f3f-6caa-4772-9dae-72ad9806ae6b,Credit Card,Success,0,,10000,-6.961900586113434,106.57782267713527,204082,50183,1,194082,2
99103,7d2ed3ac-d789-4732-8450-d918aa5fa22e,3b0c8c21-df6a-471a-bd50-c5d569439b26,Gopay,Success,0,,0,-6.290185703725931,106.77505739932654,290669,9991,1,290669,36
68615,49b46c92-d65e-4210-b79a-ab6d775c3fd8,208b3ca3-3017-4545-95e5-33c1c7f8100d,Credit Card,Success,0,,0,-7.098540274865265,112.38193922710308,476052,6136,2,238026,75
15247,8e4cc61f-e89d-4c74-8271-c6221da04de0,5098ff80-1125-4ce7-bd1a-b4c741f06625,LinkAja,Success,0,,5000,-6.540319433395905,108.09763998749978,470220,59713,1,465220,43
74218,f6519728-c433-4813-86bc-765873be155e,941f8585-937c-40f8-b8a2-3fe8f17e74be,Credit Card,Success,2007,LIBURDONG,25000,-0.7594296653808872,114.97214277737332,175877,12003,1,152884,28
59494,64cedefa-aaeb-45d7-9017-4c23c1777a86,2d777c77-53cb-40a4-a150-8f2effd87b19,Gopay,Success,1264,LIBURDONG,10000,-7.601526708452872,111.16900153128678,296827,13771,1,288091,16
76961,3599e24e-8303-4f9e-bdc7-a2b6b8c9d99d,d53639f0-ba37-4512-8dbb-791ab1882e4b,OVO,Success,0,,10000,-6.113160653682132,107.08166618934774,825466,39076,2,407733,18
72715,8e793133-9efd-4dcc-a999-ed03232a5fe0,18524aab-bc78-4294-804e-7daad9878a93,Credit Card,Success,0,,10000,-0.8894918502818108,115.41957903915538,250981,40453,1,240981,1
93887,fd08585b-7733-45c0-8be0-d620a66a4282,9b01b987-9710-412c-84f6-d88adca4b5b7,Credit Card,Success,1385,WEEKENDSERU,0,-6.486953969090548,106.99543366343784,735711,11048,2,368548,32
11613,d87dd5e8-a31c-4399-8eaa-21c90ca439ee,8a95a3b4-8adf-4f52-9d4b-f084ba372362,LinkAja,Success,0,,10000,-6.181625981864507,106.9636205502947,282253,6785,1,272253,31
52895,e851ecde-7020-494c-a345-1529e2e90393,39fe8f82-ee6b-476a-b411-fa7821eb4c23,Debit Card,Success,8532,WEEKENDMANTAP,10000,-6.458373091408317,106.293243346165,1328957,15246,1,389704,143
52895,e851ecde-7020-494c-a345-1529e2e90393,39fe8f82-ee6b-476a-b411-fa7821eb4c23,Debit Card,Success,8532,WEEKENDMANTAP,10000,-6.458373091408317,106.293243346165,1328957,40305,1,291616,0
52895,e851ecde-7020-494c-a345-1529e2e90393,39fe8f82-ee6b-476a-b411-fa7821eb4c23,Debit Card,Success,8532,WEEKENDMANTAP,10000,-6.458373091408317,106.293243346165,1328957,38783,1,308191,0
52895,e851ecde-7020-494c-a345-1529e2e90393,39fe8f82-ee6b-476a-b411-fa7821eb4c23,Debit Card,Success,8532,WEEKENDMANTAP,10000,-6.458373091408317,106.293243346165,1328957,30234,1,201615,0
52895,e851ecde-7020-494c-a345-1529e2e90393,39fe8f82-ee6b-476a-b411-fa7821eb4c23,Debit Card,Success,8532,WEEKENDMANTAP,10000,-6.458373091408317,106.293243346165,1328957,40255,1,136363,0
73920,00ec2869-8571-4197-96e3-3f0defa646e1,b47fd316-de16-4ae0-a2d5-0c17e9ab84d2,OVO,Success,0,,10000,-8.298779322536722,115.24039392580536,511442,37301,2,250721,74
76961,92c40363-4610-4fa5-b130-0c817e003e0b,f43f8476-0d40-4d00-a39d-8199485e22f3,OVO,Success,0,,10000,-6.1867080135732895,106.93721614240104,158899,26671,1,148899,178
94493,c9abc772-c277-41cf-b6a3-6d29ceed6718,34567079-d478-4436-a873-56f8da3fe0df,Debit Card,Success,0,,10000,-7.644519971984684,112.4908064461865,722928,34482,4,178232,343
86964,d423833c-7eb8-43d2-8980-3f151df0e349,4f770fac-dc55-4ce8-b0f2-6e89cd99e568,Credit Card,Success,0,,10000,-4.092904824593822,102.67322716388928,219285,23775,1,209285,35
88855,33898a40-a0f5-4235-8f91-c88a6e2c1bb2,b58edb54-ba7b-4436-9835-d6fb1050cd65,Gopay,Success,5532,LIBURDONG,5000,-8.156149116202162,113.80695068790546,244305,50561,1,244837,78
76961,6e8868e0-2ed4-4f62-a093-42f1bada1a6d,5cc6f69d-092e-4870-a7ac-2d82af9f20ab,OVO,Success,0,,10000,-6.805747719121753,107.55300647027931,71912,12442,1,61912,2
38017,32da608d-b1b3-4d72-9d21-4c6ecabf5df0,d60a1829-96a3-4693-82a5-488682b06632,Credit Card,Success,0,,10000,-6.206513581105719,106.7667427275059,1713100,23260,10,170310,26
14836,e822bb39-d61b-4f4b-97eb-d62f83642d61,8156557e-8695-4791-911f-b210e3fe89d3,OVO,Success,0,,15000,-5.698091613874212,105.74889789161244,241278,57004,1,226278,71
60591,c44c461a-672d-47fe-bc22-645cdbf9a0b1,b2ddf3e5-1b44-4d48-90a6-b66c2c87f375,OVO,Success,0,,10000,-8.389241978623161,117.03923198565346,265876,24975,1,255876,6
48406,a08bb5e4-5d40-4cec-9b73-9067ae884d7f,f9480f17-f25d-436d-b6f7-e23ea713a7e7,Credit Card,Success,0,,15000,-6.937566968018782,112.16029463432928,344117,44912,1,329117,137
25064,94877811-7f70-422c-960d-67f7a1ccdecb,3ea8da3e-61a6-4c7e-93fe-fd77fa3c722e,Debit Card,Success,0,,10000,-7.18599641703489,109.71855657061865,2796664,24659,5,342778,0
25064,94877811-7f70-422c-960d-67f7a1ccdecb,3ea8da3e-61a6-4c7e-93fe-fd77fa3c722e,Debit Card,Success,0,,10000,-7.18599641703489,109.71855657061865,2796664,14044,1,259128,0
25064,94877811-7f70-422c-960d-67f7a1ccdecb,3ea8da3e-61a6-4c7e-93fe-fd77fa3c722e,Debit Card,Success,0,,10000,-7.18599641703489,109.71855657061865,2796664,20585,1,403068,0
25064,94877811-7f70-422c-960d-67f7a1ccdecb,3ea8da3e-61a6-4c7e-93fe-fd77fa3c722e,Debit Card,Success,0,,10000,-7.18599641703489,109.71855657061865,2796664,20853,1,276586,0
25064,94877811-7f70-422c-960d-67f7a1ccdecb,3ea8da3e-61a6-4c7e-93fe-fd77fa3c722e,Debit Card,Success,0,,10000,-7.18599641703489,109.71855657061865,2796664,17782,1,133992,0
68615,dcb84029-1de9-45ff-b29e-5f2a5c043cbe,0863fea4-e90f-4f33-8206-c344551ed3b5,Credit Card,Success,0,,10000,-6.140341347371146,106.75209903609556,677583,3784,1,667583,27
76961,c7b438b5-bcc7-4131-8523-ae76aa79d2fc,eefda80e-64b4-45f3-9327-3a31e23d3de1,Gopay,Success,0,,10000,-7.383155950469931,109.10732460159048,140822,44252,1,130822,191
90848,96792502-8d0e-48c8-abc0-83fe3092e182,cc4ba029-2cbc-467c-b6ce-f42899973102,OVO,Success,0,,10000,-7.046547207043331,111.90076801855744,118327,4896,1,108327,107
76276,85b1bc34-fe77-4b2f-832f-206134a03302,a786092d-d895-45e9-8e52-3fbf1dfd5788,Credit Card,Success,3503,LIBURDONG,10000,-7.77119332171219,110.34981513237427,230312,31143,1,223815,2
22070,6459188b-4b3a-46c9-9c74-c9904a649685,8ea02269-6c78-405f-95bf-33489010a53b,Gopay,Success,0,,10000,-0.0389617507133444,111.99089397853923,934090,49547,1,131608,43
22070,6459188b-4b3a-46c9-9c74-c9904a649685,8ea02269-6c78-405f-95bf-33489010a53b,Gopay,Success,0,,10000,-0.0389617507133444,111.99089397853923,934090,24660,1,203147,0
22070,6459188b-4b3a-46c9-9c74-c9904a649685,8ea02269-6c78-405f-95bf-33489010a53b,Gopay,Success,0,,10000,-0.0389617507133444,111.99089397853923,934090,13205,1,243264,0
22070,6459188b-4b3a-46c9-9c74-c9904a649685,8ea02269-6c78-405f-95bf-33489010a53b,Gopay,Success,0,,10000,-0.0389617507133444,111.99089397853923,934090,55540,1,234382,0
22070,6459188b-4b3a-46c9-9c74-c9904a649685,8ea02269-6c78-405f-95bf-33489010a53b,Gopay,Success,0,,10000,-0.0389617507133444,111.99089397853923,934090,16374,1,111689,0
87356,8f041211-71ab-46d8-92e5-e04b1faf9776,0da9cc67-d7c7-402c-959d-bf252d662aab,Credit Card,Success,0,,10000,1.0696340690750097,108.9763981552198,347571,32949,1,337571,192
59494,41d659fc-0979-4954-98de-b7d896acca50,ac684c58-e85a-4c3e-ab8d-b932c0d48d09,Gopay,Success,0,,10000,-6.191147193864401,106.94028238405672,273913,39879,1,263913,59
73522,03e6bd77-27cd-41a2-b1f1-9eda26e5685e,93033c15-80f9-4c76-9aa5-5c6825899ebd,Gopay,Success,0,,10000,-6.130742853817452,106.7623309697746,224557,24415,1,214557,18
11613,349ed12d-cb0f-4829-b1cd-7205ea51192c,fb4154b3-6217-4dbd-a8e5-d47feca91455,OVO,Success,0,,25000,-7.814631676273066,112.49760111621684,528524,2303,2,251762,12
76961,b8a0219f-efa1-4692-a22d-b511959cca34,92481a24-72a6-469b-83ec-7104288d5ba7,OVO,Success,0,,10000,1.6300951136762318,98.4946239451656,139654,49551,1,129654,24
10366,d903fda1-e53c-496c-b0fb-a5c0be9ac032,aa89d62a-1443-4e2c-b8a0-3c3b1b15c6e7,Debit Card,Success,0,,50000,-6.677418682215121,111.09258679061848,401729,16747,3,117243,59
13977,6125d597-8b60-4a55-852c-18a0af44a3f3,3c998192-6f96-41fc-a04d-677963ec3f85,OVO,Success,2258,WEEKENDSERU,0,0.9381974233454784,124.49904082799851,207424,7372,1,209682,74
20149,37b543ae-0de5-4b35-bc30-059529913d07,8c8a3bcf-d8e9-413b-ba52-92b637a8cfa2,Credit Card,Success,3613,LIBURDONG,15000,-6.601877163569666,108.17916703824568,230578,38487,1,219191,68
56699,ce0708cd-32fd-4877-ba94-e4badedf2756,da28019e-e633-4975-a5d5-94bf9c1b10aa,OVO,Success,0,,10000,-7.871939122600201,110.97086874863346,274029,35930,1,264029,31
31273,2c23a6f2-8164-4ba0-85b7-718159086f77,68ac3772-7b49-4d50-9004-8838fd8b9393,Gopay,Success,0,,15000,4.001449378778572,97.4479182773052,330794,20902,1,315794,94
2404,4be72939-0d20-4ef8-b1d5-61f2f09d808c,e22b59cb-2d05-4b59-914e-5887c2d0cd63,Credit Card,Success,3582,WEEKENDMANTAP,10000,-7.89344978095289,110.712601867516,356582,32848,1,350164,52
66384,06f4020d-c630-4044-9e07-6e7dadd61fd7,4d5a4ddb-6d34-4efe-988e-479e94c188f2,Gopay,Success,0,,50000,1.5361389965267644,113.01502590880916,151839,9248,1,101839,76
76961,ab27a0bd-100a-4a1e-bd56-463b7d274faf,70bf97c9-2a9c-4f7e-8dd2-467246b2dfa8,OVO,Success,0,,10000,-5.162939388993518,105.190077610297,111897,54131,1,101897,4
38017,92478ff0-64df-4cd1-b259-1f37349d1d8c,e2c0e1f0-86c6-44f6-ab8b-cdc5107e0536,LinkAja,Success,0,,10000,-9.73622909007516,119.6438137435116,413873,28563,1,403873,51
68615,b6b6067f-0807-46fa-b2c5-4c3497839439,1e6ad0be-bd09-4182-a724-85d2dd229c99,Credit Card,Success,0,,0,-7.098540274865265,112.38193922710308,319814,17888,1,319814,134
