session_id,event_name,event_id,traffic_source,product_id,quantity,item_price,payment_status,search_keywords,promo_code,promo_amount,event_offset
a7daca4b-d72e-4e12-963f-626c80574237,SCROLL,72811e2c-bd2b-49c4-a4fb-d02ab7e85f3a,MOBILE,,,,,,,,2
8b0af298-d4dd-4589-a1c8-45e2ccdb6e59,BOOKING,075a872b-873a-4a80-9e55-46e79e3efc07,MOBILE,,,,Success,,,,0
8b0af298-d4dd-4589-a1c8-45e2ccdb6e59,ITEM_DETAIL,f3658017-0876-4d13-9018-541a10a9f17f,MOBILE,,,,,,,,3
d5285fb2-9804-476a-8b03-f369594b20c0,SEARCH,662cb04e-ff0f-4b04-a07d-dce191e392aa,MOBILE,,,,,Tas Kerja,,,4
8b0af298-d4dd-4589-a1c8-45e2ccdb6e59,HOMEPAGE,60fcf6df-88b7-41eb-93b0-753d481537f8,MOBILE,,,,,,,,0
8b0af298-d4dd-4589-a1c8-45e2ccdb6e59,CLICK,56858c78-fda8-47a5-9e33-5a0f7a5771f2,MOBILE,,,,,,,,1
8b0af298-d4dd-4589-a1c8-45e2ccdb6e59,CLICK,fbaf12e5-a2cf-4980-9001-8a90ef7cb7cc,MOBILE,,,,,,,,3
8b0af298-d4dd-4589-a1c8-45e2ccdb6e59,SEARCH,e1bb6da3-bf37-4926-9fd6-ad82a5d413ad,MOBILE,,,,,T-shirt,,,7
c93c59f1-b7a2-4022-ab4c-800acf5a679d,CLICK,eb8c1716-86ab-4475-824d-ec98b3b8fe01,MOBILE,,,,,,,,2
8b0af298-d4dd-4589-a1c8-45e2ccdb6e59,HOMEPAGE,3a063ca9-5d1e-48c2-be7a-b22291e4da3a,MOBILE,,,,,,,,2
8b0af298-d4dd-4589-a1c8-45e2ccdb6e59,CLICK,65008bf5-f9e3-459a-b86c-97a404c6941b,MOBILE,,,,,,,,6
8b0af298-d4dd-4589-a1c8-45e2ccdb6e59,HOMEPAGE,3fe6c072-ba4d-484d-a465-3c32a72a7fc4,MOBILE,,,,,,,,1
8b0af298-d4dd-4589-a1c8-45e2ccdb6e59,ITEM_DETAIL,4c8b1267-d0bb-43c8-90cf-309824fc55fc,MOBILE,,,,,,,,3
a320c6d3-9eea-40c1-ae3e-a1611ef838c1,BOOKING,de5316e3-b6be-4a28-bf5a-78ea58ecc66d,MOBILE,,,,Success,,,,13
28fc9590-1a05-4832-811f-211a882ccc16,HOMEPAGE,a0cb82c1-d99b-4b65-8662-67122821abe5,MOBILE,,,,,,,,0
86a3f97b-f86c-4daa-9721-bcedbe384649,SEARCH,f85f1162-c0c1-42d3-9159-1e1087f3fa06,MOBILE,,,,,Dress Kondangan,,,8
c2df9404-c9af-411d-a1b0-f6b855168345,CLICK,210af330-2eba-4d17-8b14-ad2bc28fb427,MOBILE,,,,,,,,6
91f40d2c-c81e-4a43-ad46-f2ba2c337f83,HOMEPAGE,d0bc822b-8c2d-496e-92b2-85147a504b69,WEB,,,,,,,,31
dcc8a26d-3f74-4360-8c28-ee7071a3d1b6,SCROLL,a280fc37-4ee7-4066-ad74-2e5c8dfa2c96,MOBILE,,,,,,,,8
91f40d2c-c81e-4a43-ad46-f2ba2c337f83,ADD_PROMO,77a44252-50e9-4e5f-8cee-8433dfb2188f,WEB,,,,,,WEEKENDSERU,2460.0,4
8a76e628-716a-491e-9f2e-c3d14231a687,ITEM_DETAIL,164a480a-e16c-498d-abf7-a7facc707ddc,WEB,,,,,,,,14
4e2e902e-b1ef-4ec9-85de-a9fb7bf7cc4e,HOMEPAGE,44665d2a-2819-4208-a8b9-a170e5b15a81,MOBILE,,,,,,,,17
208e561a-b208-4370-aae7-6c03325b9748,BOOKING,bc6ee160-6525-40b4-979b-df9557f8fabf,WEB,,,,Success,,,,7
c85e2fed-ebff-47a1-8ba8-028406eff893,BOOKING,6592ccb0-c543-4544-9496-344f11ead85c,MOBILE,,,,Success,,,,12
e5f93f98-84b1-44c2-995b-a391f798038b,BOOKING,e02ae655-a757-4e55-9e51-f5391afbc44d,MOBILE,,,,Success,,,,10
c2df9404-c9af-411d-a1b0-f6b855168345,CLICK,0f9b0a7e-98e3-4472-a71e-e24c04efc4a5,MOBILE,,,,,,,,5
17a950de-e139-4550-9fc4-05acf6baad70,CLICK,28eb3ea5-9111-4943-9ef0-8bb48e653fd9,MOBILE,,,,,,,,15
da0259ff-4b4b-4bbb-861e-c8af1be52467,CLICK,22c397b3-544c-476a-b769-d31beeb12dc2,MOBILE,,,,,,,,9
ec3b72bf-df4f-4490-be36-b19a3be935fc,SEARCH,54ae16c9-1e90-4436-af35-18a44a3bf3bd,MOBILE,,,,,Baju,,,14
1d9790f8-9e74-4f45-ae52-0752dac90813,BOOKING,56563336-efbd-484b-9b68-b0932a458d56,MOBILE,,,,Success,,,,25
730e4722-94c4-4e8e-86a4-e728cd52c06b,HOMEPAGE,1d55bcac-c831-4114-a6d1-9cbdbe86525a,MOBILE,,,,,,,,5
730e4722-94c4-4e8e-86a4-e728cd52c06b,ADD_TO_CART,05933c33-94a1-491c-86dd-70c1b033c076,MOBILE,3132.0,1.0,257077.0,,,,,3
730e4722-94c4-4e8e-86a4-e728cd52c06b,ITEM_DETAIL,a7899434-61c2-4d29-b63c-22a9b94233b5,MOBILE,,,,,,,,0
730e4722-94c4-4e8e-86a4-e728cd52c06b,SEARCH,e17fb349-57e7-4a93-ae79-3836d4fa844e,MOBILE,,,,,T-Shirt,,,1
730e4722-94c4-4e8e-86a4-e728cd52c06b,ITEM_DETAIL,1e1c1878-c13a-45bc-9abd-0e615810d8e0,MOBILE,,,,,,,,3
730e4722-94c4-4e8e-86a4-e728cd52c06b,SEARCH,75ca02d9-5f8c-415c-8158-5bcf72191b2c,MOBILE,,,,,Tas Wanita,,,2
730e4722-94c4-4e8e-86a4-e728cd52c06b,CLICK,077cc634-9dcc-4684-8cdc-232f5e0091df,MOBILE,,,,,,,,3
730e4722-94c4-4e8e-86a4-e728cd52c06b,CLICK,eedca7e7-9cfe-4167-a72a-dc62409af10f,MOBILE,,,,,,,,1
730e4722-94c4-4e8e-86a4-e728cd52c06b,ITEM_DETAIL,f8ba3060-c395-48e8-8797-88a55b09c803,MOBILE,,,,,,,,6
730e4722-94c4-4e8e-86a4-e728cd52c06b,CLICK,d32dfd9e-e64b-4dcf-8af7-5e5169b3f849,MOBILE,,,,,,,,5
6baa2542-786a-4e65-963a-6feef89ab67b,CLICK,5f6a3340-6124-40b2-a761-8fb51cfdaa86,MOBILE,,,,,,,,2
730e4722-94c4-4e8e-86a4-e728cd52c06b,HOMEPAGE,d14f7b82-3bb2-428f-851e-911587ba3285,MOBILE,,,,,,,,2
730e4722-94c4-4e8e-86a4-e728cd52c06b,HOMEPAGE,901d7f09-41b1-422b-9dd2-ccb9ea250b08,MOBILE,,,,,,,,2
730e4722-94c4-4e8e-86a4-e728cd52c06b,SCROLL,92e0aa7b-b19c-4c3a-b9d7-5cd5eb4a158c,MOBILE,,,,,,,,6
730e4722-94c4-4e8e-86a4-e728cd52c06b,CLICK,03bcf36d-bf6e-4603-a616-12a6be3f1674,MOBILE,,,,,,,,6
730e4722-94c4-4e8e-86a4-e728cd52c06b,SCROLL,05961930-065f-48e8-9ca0-4a6fb08f7b6b,MOBILE,,,,,,,,4
91f40d2c-c81e-4a43-ad46-f2ba2c337f83,SCROLL,d10ca31a-7956-419c-89c8-1bdc1169460e,WEB,,,,,,,,1
730e4722-94c4-4e8e-86a4-e728cd52c06b,SEARCH,bc971a84-9253-4d1f-b08a-9b8fe6c06cbb,MOBILE,,,,,Thrift,,,1
5b873b6e-2d8f-4080-999e-a58885dde1d2,CLICK,b5899d81-abb1-4880-a755-9267651cbde9,WEB,,,,,,,,3
730e4722-94c4-4e8e-86a4-e728cd52c06b,SEARCH,ec36e0d2-8095-40ea-8803-5b19e39b5575,MOBILE,,,,,Barang Bekas,,,1
730e4722-94c4-4e8e-86a4-e728cd52c06b,ITEM_DETAIL,c3237d6b-025c-40f4-8102-039095044b1e,MOBILE,,,,,,,,5
4e2e902e-b1ef-4ec9-85de-a9fb7bf7cc4e,SCROLL,b7258a5c-c680-4bbe-b017-e1f82362f165,MOBILE,,,,,,,,2
730e4722-94c4-4e8e-86a4-e728cd52c06b,PROMO_PAGE,42b0611b-0b01-4825-b717-6cd8de3fce17,MOBILE,,,,,,,,2
c6e69aca-67d4-4a51-8062-edaddd7b23b9,HOMEPAGE,61323ad0-4909-430f-8c23-502478de0304,MOBILE,,,,,,,,0
730e4722-94c4-4e8e-86a4-e728cd52c06b,CLICK,9280cb25-a4b8-4eb5-8b89-08bbf23be45a,MOBILE,,,,,,,,2
88d8d3fe-7e89-4b9f-a73e-5c0e3dcf284a,HOMEPAGE,5bfb4c4f-a6a5-482f-8662-81109116717b,MOBILE,,,,,,,,4
28fc9590-1a05-4832-811f-211a882ccc16,BOOKING,43f26693-f071-4eca-8270-97c34c15a530,MOBILE,,,,Success,,,,1
730e4722-94c4-4e8e-86a4-e728cd52c06b,HOMEPAGE,4d066398-2216-4548-b622-65fbe80ffd12,MOBILE,,,,,,,,0
730e4722-94c4-4e8e-86a4-e728cd52c06b,HOMEPAGE,37d33078-0f26-4315-8742-54107373db67,MOBILE,,,,,,,,2
02e35407-4c4c-4cd5-8751-d77344d43c87,PROMO_PAGE,4e1e5403-5610-419f-85ad-0dd6e3a78d26,MOBILE,,,,,,,,15
730e4722-94c4-4e8e-86a4-e728cd52c06b,BOOKING,37acd910-b9b1-4054-9b2d-546d53fe3e51,MOBILE,,,,Success,,,,0
e7acc5d4-34e3-461d-ad06-bbc744f7aa78,ITEM_DETAIL,45fc67eb-c5fe-461c-9f7b-870bf33dc013,MOBILE,,,,,,,,2
0558cb91-95fd-4e61-8374-b3afe39477ca,CLICK,51760915-04e2-4ca6-a1dd-06ca43485c76,MOBILE,,,,,,,,27
5729331a-fa71-469d-9378-0bae1fe2de52,HOMEPAGE,209d1108-0e64-4af9-9d5f-c27c523e75b9,MOBILE,,,,,,,,30
18eb1632-63b3-449f-a5f1-b4001de174b4,SEARCH,79f3b652-9e3b-4255-8eb8-848e2a289bcf,MOBILE,,,,,Dress Kondangan,,,4
49e71a3b-4b69-4a3f-8ac3-62dd904049dc,SCROLL,f5b725ee-ae81-4a90-9814-51506eae6cfe,MOBILE,,,,,,,,9
e2eedcc3-8dbb-44f1-aed0-cf2f7a952cfa,BOOKING,85e041ad-2a30-4079-ba5c-749778597639,WEB,,,,Success,,,,34
c2df9404-c9af-411d-a1b0-f6b855168345,BOOKING,df2ebf94-8193-480b-960b-df161938fcf6,MOBILE,,,,Success,,,,47
4e2e902e-b1ef-4ec9-85de-a9fb7bf7cc4e,CLICK,182722b6-8d84-49c8-863e-4bb667e3fa25,MOBILE,,,,,,,,14
91f40d2c-c81e-4a43-ad46-f2ba2c337f83,PROMO_PAGE,84649605-bca9-4250-a0c0-8a99b8b64426,WEB,,,,,,,,5
5729331a-fa71-469d-9378-0bae1fe2de52,ADD_TO_CART,17830a2b-b28e-4e4a-99cf-edacca539f9b,MOBILE,39753.0,2.0,232193.0,,,,,2
5729331a-fa71-469d-9378-0bae1fe2de52,CLICK,4d7599c0-90c8-41ef-8b08-9ee97310adb8,MOBILE,,,,,,,,4
ea1dfc58-5c7f-434a-99be-64d4885884e1,HOMEPAGE,fdf52628-f519-4f3c-bd85-8dec1978490a,MOBILE,,,,,,,,21
76cb7257-77c9-404b-a92a-3baf6859a480,ADD_TO_CART,b8e58a02-e9b7-4b5e-a1b2-e3913fdda30f,MOBILE,11339.0,1.0,118632.0,,,,,8
b7cf1729-c042-4f09-8d5a-2d2c21493181,HOMEPAGE,7d834494-8799-4798-b7c6-a21d8e99baf2,MOBILE,,,,,,,,0
b7cf1729-c042-4f09-8d5a-2d2c21493181,PROMO_PAGE,14c66bb2-159a-4851-a88f-782d0d7e4af3,MOBILE,,,,,,,,9
b7cf1729-c042-4f09-8d5a-2d2c21493181,ADD_TO_CART,64c6a4dd-eec5-4b1a-b052-780493917ae5,MOBILE,31194.0,1.0,241143.0,,,,,1
b7cf1729-c042-4f09-8d5a-2d2c21493181,PROMO_PAGE,8c3c4c74-d5f5-4996-a3c5-7f03786d0148,MOBILE,,,,,,,,6
b7cf1729-c042-4f09-8d5a-2d2c21493181,ADD_TO_CART,f5ab2bef-69c2-41f2-a35f-5d3d0fd4dfbb,MOBILE,51530.0,1.0,221006.0,,,,,5
b7cf1729-c042-4f09-8d5a-2d2c21493181,ITEM_DETAIL,0b92edf6-8436-419b-9a87-7e206cdb7243,MOBILE,,,,,,,,5
b7cf1729-c042-4f09-8d5a-2d2c21493181,ADD_TO_CART,8c21e2ca-8b96-4500-976d-cd010d7c5914,MOBILE,17514.0,1.0,381825.0,,,,,2
b7cf1729-c042-4f09-8d5a-2d2c21493181,ADD_TO_CART,15698585-75b0-42c3-988a-eeac1a50d458,MOBILE,21181.0,1.0,135919.0,,,,,4
b7cf1729-c042-4f09-8d5a-2d2c21493181,ADD_TO_CART,88b20210-a58f-4a48-9f42-cc00952b8ebe,MOBILE,56989.0,1.0,101754.0,,,,,7
b7cf1729-c042-4f09-8d5a-2d2c21493181,CLICK,cbf5ea42-ceea-4468-abcb-20bb065d4f27,MOBILE,,,,,,,,1
b7cf1729-c042-4f09-8d5a-2d2c21493181,CLICK,aed42eb8-c78b-4288-a36a-f55faf02d765,MOBILE,,,,,,,,7
a7daca4b-d72e-4e12-963f-626c80574237,SCROLL,8742f041-a487-4e22-9150-074d589c2211,MOBILE,,,,,,,,4
b7cf1729-c042-4f09-8d5a-2d2c21493181,CLICK,303b755e-027c-4d95-bf93-90c498e61761,MOBILE,,,,,,,,5
c57dc680-f53e-4883-bdd2-d61062de8a1f,HOMEPAGE,ed48342c-6ca9-40b9-a0d2-bddc70af356a,MOBILE,,,,,,,,4
b7cf1729-c042-4f09-8d5a-2d2c21493181,CLICK,2ea6397c-872c-4e02-be8a-4364ac08b548,MOBILE,,,,,,,,4
d3895753-4f4a-4405-bee7-8519dda0b71c,CLICK,24e11415-5c0e-4295-be84-d00845a7623e,MOBILE,,,,,,,,1
b7cf1729-c042-4f09-8d5a-2d2c21493181,CLICK,3500c14f-f27c-424d-8904-fc0830f74139,MOBILE,,,,,,,,5
b7cf1729-c042-4f09-8d5a-2d2c21493181,CLICK,17f79aa8-9ee8-46ea-b326-fa68963331dd,MOBILE,,,,,,,,10
5b38932d-bdb0-4717-bbcc-e3cd153bfe01,HOMEPAGE,940574e9-451a-47f4-b2a6-0ac6457b7599,MOBILE,,,,,,,,0
02e35407-4c4c-4cd5-8751-d77344d43c87,CLICK,4423b23d-62b8-4225-ae9b-bb6a6eefabaa,MOBILE,,,,,,,,0
b7cf1729-c042-4f09-8d5a-2d2c21493181,ITEM_DETAIL,910381eb-b547-457a-b5c6-98b5fb3a2440,MOBILE,,,,,,,,6
5729331a-fa71-469d-9378-0bae1fe2de52,SCROLL,961be941-d121-47a4-83fc-1f076b09e8aa,MOBILE,,,,,,,,0
d5285fb2-9804-476a-8b03-f369594b20c0,ITEM_DETAIL,a452fa7b-e4b8-4e2b-afd9-14b902fd6eb4,MOBILE,,,,,,,,0
7c21d4af-f699-4535-b23e-81e11b4f535e,BOOKING,6731dce2-b842-4944-af73-0aa88eff2404,MOBILE,,,,Success,,,,3
5b38932d-bdb0-4717-bbcc-e3cd153bfe01,SCROLL,60ef1a7b-67ed-41e1-a079-873ac0e6a3a1,MOBILE,,,,,,,,4
5b38932d-bdb0-4717-bbcc-e3cd153bfe01,ADD_TO_CART,b2263ee7-22e2-4880-a1de-db62d77d661d,MOBILE,59880.0,1.0,245358.0,,,,,2
9bc5f181-58fc-485e-99a8-9ba29fea0bf7,HOMEPAGE,8f7bf350-3f7b-4fc4-ba11-2e75c93ec8d3,MOBILE,,,,,,,,2
c692acfc-f195-4c2a-95a9-f6ba44fc41b0,ITEM_DETAIL,ea93f796-e1a6-45b6-aaa8-7ce14b24dd8b,MOBILE,,,,,,,,0
466ed287-6e78-4ee2-9bf3-0842a9b604bb,BOOKING,dcdc6bd4-7d07-45af-9ebf-ea97fb7656e3,MOBILE,,,,Success,,,,4
5b38932d-bdb0-4717-bbcc-e3cd153bfe01,ADD_TO_CART,60d28122-9cdb-4eec-8ae1-1932963734d7,MOBILE,11156.0,2.0,160014.0,,,,,7
9fcd873c-4d60-4512-871d-0415c9fb197d,SEARCH,f5ea5752-ef91-497e-9b9c-2b10df523465,MOBILE,,,,,Kaos,,,4
d4d10110-5e5e-42b4-a61e-50f8f08159f9,ITEM_DETAIL,dd14508d-1268-4a2b-99d3-d70bade070e7,MOBILE,,,,,,,,2
b7cf1729-c042-4f09-8d5a-2d2c21493181,BOOKING,4a10405d-3a3b-42ba-bcf1-ebe69a067eda,MOBILE,,,,Success,,,,4
da0259ff-4b4b-4bbb-861e-c8af1be52467,ITEM_DETAIL,59a68811-8ca3-4250-93b4-05adeebc64fe,MOBILE,,,,,,,,4
5b38932d-bdb0-4717-bbcc-e3cd153bfe01,ADD_TO_CART,688b06af-aa7d-4163-b42a-bd5cb32eac9c,MOBILE,42697.0,1.0,151634.0,,,,,3
34da72b9-62ae-4627-88ab-d2159afb9ef3,PROMO_PAGE,de41095a-83cd-49fd-bb71-1f7f31b8888c,MOBILE,,,,,,,,7
91f40d2c-c81e-4a43-ad46-f2ba2c337f83,SCROLL,0a90c86e-5a33-4401-98f2-9c147c0ca98f,WEB,,,,,,,,8
5b38932d-bdb0-4717-bbcc-e3cd153bfe01,ADD_TO_CART,468b6df1-cedf-4de0-abc3-027b0892642a,MOBILE,24715.0,1.0,254478.0,,,,,6
2243df79-279e-4bbe-95ca-09a7affff864,HOMEPAGE,63932dd7-845a-4996-81ee-2d437f199c69,MOBILE,,,,,,,,4
76cb7257-77c9-404b-a92a-3baf6859a480,CLICK,1277055f-1b86-4170-a621-d93a0d7f68ce,MOBILE,,,,,,,,5
5b38932d-bdb0-4717-bbcc-e3cd153bfe01,ADD_TO_CART,6b8fb9f3-799c-4474-9455-c070f3d4558b,MOBILE,43617.0,1.0,172465.0,,,,,8
5b38932d-bdb0-4717-bbcc-e3cd153bfe01,ADD_TO_CART,12d30f21-f09c-42e6-8296-a7ecc3371baa,MOBILE,28757.0,12.0,152797.0,,,,,14
d0c84ca9-3f00-44d5-bbf3-c47fa5d79804,CLICK,2386975c-fd34-44ef-b990-6be5ed2618c6,MOBILE,,,,,,,,12
5b38932d-bdb0-4717-bbcc-e3cd153bfe01,ADD_TO_CART,622dac8e-72c3-4c44-9af2-b5cc193e4b07,MOBILE,52027.0,1.0,468891.0,,,,,3
5729331a-fa71-469d-9378-0bae1fe2de52,SEARCH,f311c4f0-04e0-43f3-9bc9-fd5a02386d04,MOBILE,,,,,Dress Kondangan,,,10
21d0cd0d-4e12-4086-8533-5ca9b796e07d,HOMEPAGE,ff222862-ddfb-4e03-ba21-00ee384c304d,MOBILE,,,,,,,,4
5b38932d-bdb0-4717-bbcc-e3cd153bfe01,ADD_TO_CART,bac053dd-b44a-470e-9925-bca5fb9e1dfb,MOBILE,27054.0,1.0,487202.0,,,,,6
90bae3d8-5a87-45ab-9548-d03629591dfa,HOMEPAGE,24daf211-4b03-4b58-8f40-f176c9a33d61,MOBILE,,,,,,,,8
5b38932d-bdb0-4717-bbcc-e3cd153bfe01,ADD_TO_CART,a10e47a4-0e7c-44d7-bae6-54e816c466a7,MOBILE,58690.0,1.0,186559.0,,,,,10
5b38932d-bdb0-4717-bbcc-e3cd153bfe01,ADD_TO_CART,63129dbc-ab61-42bb-9a86-b28912c2fa40,MOBILE,12920.0,1.0,235905.0,,,,,13
5b38932d-bdb0-4717-bbcc-e3cd153bfe01,ADD_TO_CART,131018a3-3fa1-444c-841c-5733ddb3a9af,MOBILE,58797.0,1.0,258503.0,,,,,17
ec3b72bf-df4f-4490-be36-b19a3be935fc,CLICK,57a09221-9796-40c0-86a7-98eb72c402e9,MOBILE,,,,,,,,7
5611bc68-06c0-46a1-91ab-21b436c99ed6,BOOKING,8e828d42-30e2-4836-ba59-1f32909a2c20,MOBILE,,,,Success,,,,7
5b38932d-bdb0-4717-bbcc-e3cd153bfe01,ADD_TO_CART,41992b02-f386-483e-8acc-1c8cf1bd3a00,MOBILE,6319.0,1.0,280530.0,,,,,6
5729331a-fa71-469d-9378-0bae1fe2de52,SCROLL,b19ffd9a-3556-402a-840f-906274ecd732,MOBILE,,,,,,,,32
32ef986c-5542-4439-b0f6-2fbdacc9d29d,HOMEPAGE,844a70fd-4671-4469-bdfa-0da72f153b1a,MOBILE,,,,,,,,0
3867b6b5-a66b-4b66-ba4c-476bb9932683,HOMEPAGE,978dcb74-5098-46a3-83f7-8b04c93f6a85,MOBILE,,,,,,,,11
5b38932d-bdb0-4717-bbcc-e3cd153bfe01,BOOKING,bdacf8ff-dcfb-431c-b21e-57181af6aa85,MOBILE,,,,Success,,,,9
91f40d2c-c81e-4a43-ad46-f2ba2c337f83,SEARCH,3d553d4e-07ac-47d1-ba62-de86ee4026f9,WEB,,,,,Sepatu Nike,,,21
fb398e4a-1478-4f7b-988e-d1741296625d,HOMEPAGE,07686d26-798c-4652-a4b5-aa7f30b5b562,MOBILE,,,,,,,,4
02e35407-4c4c-4cd5-8751-d77344d43c87,SCROLL,fb3dec9a-d327-4075-8288-a637232282b8,MOBILE,,,,,,,,1
90bae3d8-5a87-45ab-9548-d03629591dfa,ADD_TO_CART,adb2b261-1ebc-42aa-8809-f8ee3f5108d7,MOBILE,39588.0,1.0,280523.0,,,,,10
4e2e902e-b1ef-4ec9-85de-a9fb7bf7cc4e,BOOKING,4a66bb49-71e5-41c5-a606-df2e2415483d,MOBILE,,,,Failed,,,,2
c6e69aca-67d4-4a51-8062-edaddd7b23b9,ADD_TO_CART,4e3dbe1f-c0d1-49b9-a3df-2ae9d66cfdd6,MOBILE,56678.0,1.0,145959.0,,,,,1
fb398e4a-1478-4f7b-988e-d1741296625d,PROMO_PAGE,916f1dc4-3115-4755-a825-62c1b4496be2,MOBILE,,,,,,,,1
90bae3d8-5a87-45ab-9548-d03629591dfa,CLICK,6a7d16c1-6c8d-4f8c-be7f-d077b452fe72,MOBILE,,,,,,,,4
fb398e4a-1478-4f7b-988e-d1741296625d,SEARCH,4d729052-1de0-434a-b8ee-49da686b297c,MOBILE,,,,,T-Shirt,,,13
c6e69aca-67d4-4a51-8062-edaddd7b23b9,PROMO_PAGE,8695dfd1-84ba-4f81-a733-fcdeb6c4467d,MOBILE,,,,,,,,16
9bc5f181-58fc-485e-99a8-9ba29fea0bf7,CLICK,57950017-916c-4cc0-b535-dd978e712b6f,MOBILE,,,,,,,,2
fb398e4a-1478-4f7b-988e-d1741296625d,SCROLL,1f2c853b-f39d-4102-b23e-edac4a7c3618,MOBILE,,,,,,,,2
18eb1632-63b3-449f-a5f1-b4001de174b4,SCROLL,98426827-44ff-4cb1-9fcd-fb53f96bafdb,MOBILE,,,,,,,,3
5aeb7f88-35b5-4c7f-a7a7-bb2ef95263e4,HOMEPAGE,8765f93a-4dd0-438a-8aa3-5bb57ee33dd3,MOBILE,,,,,,,,7
5aeb7f88-35b5-4c7f-a7a7-bb2ef95263e4,ADD_TO_CART,bec81c9c-8bc5-4c47-b4b7-8ba66040b077,MOBILE,39363.0,2.0,356401.0,,,,,1
5aeb7f88-35b5-4c7f-a7a7-bb2ef95263e4,SCROLL,07da5807-3f34-4612-8411-38cd091e7ed6,MOBILE,,,,,,,,0
5aeb7f88-35b5-4c7f-a7a7-bb2ef95263e4,SCROLL,8f233ce8-5c24-45c5-bf21-e23b9be3955e,MOBILE,,,,,,,,2
5aeb7f88-35b5-4c7f-a7a7-bb2ef95263e4,SCROLL,6bc63866-ebb1-4eb0-9bea-11a0fd07356b,MOBILE,,,,,,,,0
5aeb7f88-35b5-4c7f-a7a7-bb2ef95263e4,HOMEPAGE,a6bd1195-8b63-4456-9fdc-a73e0bffd3ca,MOBILE,,,,,,,,2
5aeb7f88-35b5-4c7f-a7a7-bb2ef95263e4,CLICK,50b61dd5-e297-46f3-af35-37dbe44e1bc5,MOBILE,,,,,,,,0
fb398e4a-1478-4f7b-988e-d1741296625d,ITEM_DETAIL,509e8888-ad3b-43f7-bf26-2877742d3188,MOBILE,,,,,,,,0
5aeb7f88-35b5-4c7f-a7a7-bb2ef95263e4,SCROLL,0e89b630-e73c-44cb-b218-8c657d0fa0b7,MOBILE,,,,,,,,0
5aeb7f88-35b5-4c7f-a7a7-bb2ef95263e4,SEARCH,40e639c2-0e36-4d36-b7c4-e9c8c9c97a05,MOBILE,,,,,Thrift,,,1
5aeb7f88-35b5-4c7f-a7a7-bb2ef95263e4,ITEM_DETAIL,a435beea-4e80-4583-b5f5-dcdb9bd82fc7,MOBILE,,,,,,,,1
5aeb7f88-35b5-4c7f-a7a7-bb2ef95263e4,CLICK,9f1a0e45-8aa6-48ce-aa05-be2f8a8505ca,MOBILE,,,,,,,,0
5aeb7f88-35b5-4c7f-a7a7-bb2ef95263e4,SEARCH,7d1d38b1-2bb3-4544-9efd-e3d2792e13b4,MOBILE,,,,,Baju,,,2
5aeb7f88-35b5-4c7f-a7a7-bb2ef95263e4,CLICK,7ed7daed-2268-4de3-9beb-c1c871008508,MOBILE,,,,,,,,0
5aeb7f88-35b5-4c7f-a7a7-bb2ef95263e4,CLICK,b20c23e2-ccf2-4449-abe8-a2e8a286ef44,MOBILE,,,,,,,,2
fb398e4a-1478-4f7b-988e-d1741296625d,ADD_TO_CART,ad95f7c1-8867-44fe-af6c-c98748c19a1b,MOBILE,12985.0,1.0,254922.0,,,,,0
5aeb7f88-35b5-4c7f-a7a7-bb2ef95263e4,SEARCH,c0ff4a64-bff5-4685-9969-43104cbcee61,MOBILE,,,,,Bekas,,,1
5aeb7f88-35b5-4c7f-a7a7-bb2ef95263e4,CLICK,4d07cdc2-3012-43cd-939c-a703c249227b,MOBILE,,,,,,,,0
5aeb7f88-35b5-4c7f-a7a7-bb2ef95263e4,SEARCH,f8eaaa4f-fb2d-4245-858d-2e53bc70b0d7,MOBILE,,,,,Bekas,,,0
5aeb7f88-35b5-4c7f-a7a7-bb2ef95263e4,ITEM_DETAIL,135f498f-b135-4e08-a69b-6bb399574123,MOBILE,,,,,,,,1
9bc5f181-58fc-485e-99a8-9ba29fea0bf7,ADD_TO_CART,4d86200b-eb24-4532-8f14-558b56927c2a,MOBILE,33226.0,1.0,254172.0,,,,,3
5aeb7f88-35b5-4c7f-a7a7-bb2ef95263e4,BOOKING,ad89a409-68df-431d-bb76-83fd266e5ee1,MOBILE,,,,Success,,,,0
5729331a-fa71-469d-9378-0bae1fe2de52,CLICK,76cf1023-13ac-40f8-81d9-c4ea42c5a259,MOBILE,,,,,,,,0
86a3f97b-f86c-4daa-9721-bcedbe384649,CLICK,4a9ec378-4d8a-41e5-8bd5-a61bde499174,MOBILE,,,,,,,,8
bc846be1-1493-4936-a2d8-b305ece6cc7d,CLICK,edb6c7df-5749-4080-b2be-06b0621a726d,MOBILE,,,,,,,,0
dc621ff7-8749-4b3d-b517-806cdf98506a,BOOKING,8a256879-4239-410d-bea4-10c1f1516af5,MOBILE,,,,Success,,,,0
fb398e4a-1478-4f7b-988e-d1741296625d,HOMEPAGE,a2b9ffda-b30c-40ef-9207-dfbaba058f3b,MOBILE,,,,,,,,5
fb398e4a-1478-4f7b-988e-d1741296625d,CLICK,51d54663-bf95-4ee8-8e24-8a653c676ca9,MOBILE,,,,,,,,16
7c21d4af-f699-4535-b23e-81e11b4f535e,SCROLL,94a971a3-6ca9-4426-acc4-3f55282cd813,MOBILE,,,,,,,,0
fb398e4a-1478-4f7b-988e-d1741296625d,ITEM_DETAIL,b2d09f2f-16c5-4f52-96d6-a06926dbada2,MOBILE,,,,,,,,16
